time,flux,flux_err
266.11034040310915,1.0005594,0.00040167544
266.1110214779619,1.0009768,0.0004017767
266.1117025530475,1.0010337,0.0004018118
266.11238372790103,1.0013225,0.00040187672
266.1130648029939,1.0001544,0.00040172125
266.11374587784667,1.0007927,0.00040185545
266.114427052933,1.0011476,0.00040194133
266.115108027785,1.0002962,0.0004018379
266.1157891028706,0.9994546,0.00040174337
266.1164702777314,1.0003923,0.00040193918
266.117151352817,1.0002347,0.0004019352
266.1178324276698,1.0005683,0.0004020108
266.11851360275614,1.0004486,0.0004020351
266.1191946776089,1.0005996,0.000402074
266.1198757526945,1.0008231,0.00040215207
266.12055682755454,1.0016333,0.0004022903
266.12123790264013,1.0008236,0.00040219218
266.1219189774929,1.0005925,0.00040215906
266.12260015257925,1.0006051,0.00040218703
266.123281227432,1.0003805,0.0004021704
266.1239623025249,1.001373,0.00040233054
266.1246434773784,1.0006089,0.0004023654
266.125324552464,1.0003285,0.00040217038
266.126005527316,1.00107,0.00040229294
266.12668670240237,1.0003392,0.00040216892
266.1273677772624,1.0001736,0.00040210958
266.128048852348,1.0005974,0.00040246453
266.1287300272015,1.0008436,0.00040217108
266.1294111022871,1.0005108,0.00040208767
266.1300921771399,1.0009129,0.00040213755
266.13077335222624,1.000088,0.0004019291
266.1314543270855,1.0001459,0.00040190044
266.1321354021711,1.0006406,0.00040192052
266.13281657702464,1.0003976,0.00040183516
266.13349765211024,1.0005634,0.00040176994
266.134178726963,0.9998557,0.0004015745
266.13485990205663,1.0010765,0.0004017203
266.1355409769094,1.0005697,0.0004015575
266.13622205176216,1.0002294,0.00040142488
266.13690312684776,1.0003089,0.00040135178
266.1375842017005,1.0007296,0.0004013476
266.1382652767934,1.0000212,0.0004011492
266.13894635164615,1.0007384,0.00040117282
266.1396275267325,1.0004424,0.0004010455
266.1403086015853,1.0010575,0.00040106356
266.14098967667087,1.000882,0.0004009567
266.1416708515244,0.9998615,0.00040070538
266.1423518266165,0.9995666,0.0004005811
266.14303290146927,1.0000768,0.00040059694
266.14371397655486,1.0006385,0.0004005971
266.1443951514084,1.0003512,0.0004005007
266.14507622650126,1.0001522,0.00040039793
266.1457574013548,1.000811,0.00040044528
266.1464384764404,1.0011805,0.00040041932
266.14711955129314,1.0003264,0.00040055456
266.14780052614515,1.0006368,0.00040024688
266.1484817012315,1.0012007,0.0004002973
266.14916277609154,1.0009722,0.00040021347
266.14984385117714,1.0001993,0.0004000637
266.15052502603066,1.0011494,0.00040019245
266.15120610111626,0.99999434,0.00039996364
266.1518872759698,1.0009727,0.00040009894
266.15256835106265,1.0011932,0.00040013707
266.1532495259162,1.0001124,0.0003999531
266.15393040100025,0.99996525,0.0003999416
266.1546115758538,1.0008132,0.00040007086
266.1552926509394,1.0003803,0.00040000025
266.1559738257929,1.0008539,0.00040008445
266.15665490065294,1.0009356,0.00040013756
266.15733597573853,1.0006245,0.00040010095
266.15801715059206,1.000169,0.00040004423
266.15869822567765,1.0003767,0.0004000916
266.15937920053693,1.0006738,0.00040018902
266.1600603756233,1.0003706,0.0004001791
266.16074145047605,1.0010864,0.00040033442
266.16142252556165,1.0014173,0.00040042197
266.1621036004144,1.0003788,0.00040033206
266.16278477526794,1.0007838,0.000400406
266.1634658503608,1.0006195,0.00040042834
266.1641469252136,1.000857,0.00040050293
266.16482800029917,1.0005687,0.00040052307
266.16550907515193,1.0012944,0.0004008386
266.1661901502375,1.0011466,0.0004007215
266.1668713250983,1.0007932,0.00040086583
266.1675524001839,0.99989086,0.00040063422
266.1682334750367,1.0008194,0.00040085427
266.1689146498902,1.0009971,0.00040094543
266.1695957249758,1.0002584,0.0004010183
266.1702766998351,1.0004107,0.00040096277
266.1709577749207,1.0004853,0.00040104214
266.1716389497742,1.0008513,0.00040117343
266.1723200248598,1.0002307,0.00040112133
266.17300109971256,1.0008088,0.00040128786
266.1736822745661,1.0006338,0.00040146793
266.17436334965896,1.0001801,0.0004013177
266.1750445245125,1.0003505,0.00040139476
266.1757254995973,1.0005602,0.0004015006
266.1764065744501,1.0009598,0.00040163955
266.1770876495357,1.0009571,0.0004016933
266.1777688243965,1.0004853,0.000401687
266.17844989924924,1.0010105,0.00040185245
266.1791310743356,1.0010244,0.0004018814
266.17981214918836,1.0009246,0.00040194966
266.18049322427396,0.99983406,0.00040185222
266.18117419913324,1.0002372,0.0004019622
266.1818553742196,1.000676,0.000402082
266.18253644907236,1.0005994,0.00040213045
266.1832175239251,1.0001068,0.00040213263
266.1838986990115,1.0006169,0.00040225012
266.18457977386424,1.0007018,0.00040231599
266.1852609489579,1.0005679,0.00040234393
266.18594202381064,1.0010453,0.00040247137
266.1866229988955,1.0008276,0.00040247187
266.18730407374824,1.0004603,0.00040245397
266.18798524860176,1.0009311,0.00040285647
266.18866632369463,1.00033,0.0004025059
266.1893473985474,1.0005034,0.00040255694
266.19002857363375,1.0009586,0.00040294952
266.1907096484865,1.0010353,0.00040282655
266.1913907233393,1.0006446,0.0004026361
266.19207179843215,1.000773,0.00040265845
266.1927528732849,1.0012759,0.00040273278
266.1934339483705,1.0011911,0.0004027129
266.19411512322404,1.0009147,0.000402673
266.1947961980768,1.0014138,0.00040272877
266.1954772731624,1.0005391,0.0004025677
266.1961584480232,1.0010115,0.00040260365
266.1968395231088,0.9999213,0.00040241715
266.1975204979608,1.0007311,0.00040249625
266.19820157281356,0.99994105,0.00040234407
266.1988827478999,1.0009989,0.00040247093
266.19956382275996,1.0001764,0.00040231275
266.20024489784555,1.0004106,0.00040228802
266.2009260726991,1.0008831,0.0004023055
266.20160714755184,1.001147,0.0004024395
266.20228822263743,1.0010551,0.00040222172
266.2029692974975,1.0006131,0.00040207506
266.20365037258307,1.001448,0.00040215228
266.20433144743583,1.0009915,0.00040231782
266.2050125222886,1.0008181,0.0004019186
266.20569369737495,1.0012299,0.00040191947
266.206374772235,1.0012901,0.0004018727
266.20705594732135,1.0005977,0.00040168897
266.2077370221741,1.0001212,0.00040154223
266.2084179970261,1.0010436,0.00040162704
266.2090990721117,1.0004768,0.00040147197
266.20978024696524,1.0015161,0.00040156217
266.2104613220581,1.001297,0.00040147192
266.21114249691163,1.0000024,0.00040119904
266.2118235717644,1.0013002,0.0004013445
266.21250464685,1.0007733,0.0004011871
266.2131858217035,1.0000483,0.00040101525
266.21386689656356,1.0004379,0.00040102523
266.2145478716484,1.00076,0.00040103256
266.2152290465019,1.000789,0.0004009934
266.2159101215875,1.0006032,0.00040091155
266.2165911964403,0.99870294,0.00040109473
266.2172723712938,1.0006852,0.00040085692
266.2179534463867,1.0006483,0.0004008137
266.21863452123944,1.0009974,0.00040084793
266.21931569609296,1.0009904,0.00040082456
266.2199966711778,1.0009744,0.00040081108
266.22067774603784,1.0008179,0.00040075302
266.2213589211242,1.0001284,0.00040093824
266.22203999597696,1.0006313,0.00040070552
266.2227210708297,1.0005832,0.0004007206
266.2234022459161,1.0008944,0.00040076143
266.22408332076884,1.0000196,0.0004009271
266.2247643956289,1.0009906,0.0004007955
266.2254453707137,1.0007402,0.0004007469
266.22612654556724,1.0004212,0.00040071024
266.22680762042,1.000458,0.00040074773
266.2274886955056,1.0003299,0.0004007333
266.2281698703591,1.0012366,0.00040087872
266.228850945452,1.0000049,0.00040070372
266.22953202030476,1.0003554,0.0004007941
266.2302131951583,1.0009631,0.0004009042
266.2308941702431,1.0008705,0.00040089825
266.23157524510316,1.0002061,0.0004008129
266.2322563199559,1.0008755,0.00040106085
266.2329374950423,1.0006506,0.00040090288
266.23361856989504,1.0004152,0.00040087115
266.23429974474857,1.0012714,0.00040103358
266.23498081983416,1.0004275,0.00040090352
266.2356618946942,1.0006084,0.00040094423
266.23634286977904,1.0013819,0.0004010784
266.23702404463256,1.0002048,0.0004008949
266.2377051194853,1.0003854,0.000400941
266.2383861945709,1.0013078,0.0004010896
266.2390673694317,1.0010146,0.00040135827
266.2397484442845,1.0003368,0.00040111216
266.24042961937084,1.0009954,0.00040111042
266.2411106942236,1.0010312,0.0004011143
266.2417916690756,1.0011709,0.00040119825
266.2424727441685,1.0003046,0.00040103245
266.243153919022,1.0003377,0.0004010627
266.24383499387477,1.0001439,0.00040104502
266.2445161689611,1.0000695,0.00040106438
266.2451972438139,1.0011123,0.00040125486
266.24587831866666,1.000575,0.00040120157
266.2465594937603,1.0010779,0.00040131007
266.2472404686123,1.0002365,0.00040150213
266.24792154346505,1.0002524,0.0004012403
266.2486027185514,1.0008272,0.00040153126
266.2492837934042,1.000561,0.00040135346
266.2499648682642,1.0001291,0.00040132526
266.2506459433498,1.0006168,0.00040143673
266.25132711820333,1.0013165,0.00040155736
266.2520081930561,1.0012311,0.00040159462
266.25268916814093,1.0012105,0.00040161144
266.25337034300173,1.0009831,0.00040174715
266.2540514178545,1.0006078,0.0004015595
266.2547324929401,1.001053,0.00040165923
266.25541356779286,1.001428,0.00040172957
266.2560947426464,1.0007784,0.00040166007
266.256775817732,1.0014585,0.0004017821
266.257456892592,1.0005975,0.00040166124
266.2581379674448,1.0004597,0.0004016404
266.2588190425304,1.0007304,0.0004017051
